Package, PID, Elapsed time, utime, stime, cutime, cstime, IO rchar, IO wchar, IO syscr, IO syscw, IO read_bytes, IO write_bytes, IO cancelled_write_bytes, rusage ru_utime, rusage ru_stime, rusage ru_maxrss, rusage ru_minflt, rusage ru_majflt, rusage ru_inblock, rusage ru_oublock, rusage ru_nvcsw, rusage ru_nivcsw, Child rusage ru_utime, Child rusage ru_stime, Child rusage ru_maxrss, Child rusage ru_minflt, Child rusage ru_majflt, Child rusage ru_inblock, Child rusage ru_oublock, Child rusage ru_nvcsw, Child rusage ru_nivcsw
libxml-simple-perl-native, 722933, 0.47, 19, 2, 3, 1, 973395, 222844, 596, 267, 0, 139264, 0, 0.190736, 0.020732, 70800, 18470, 0, 0, 224, 48, 185, 0.03065, 0.013124, 67712, 5005, 0, 0, 48, 66, 59
gnu-config-native, 737295, 0.44, 14, 4, 2, 1, 855225, 170437, 588, 255, 61440, 135168, 0, 0.148077, 0.046761, 70632, 18068, 0, 112, 232, 54, 113, 0.025245, 0.014211, 67568, 4904, 0, 8, 32, 94, 95
libxrandr-native, 730781, 0.45, 18, 2, 3, 1, 844961, 184961, 600, 263, 0, 131072, 0, 0.187755, 0.027963, 70752, 18589, 0, 0, 224, 57, 59, 0.031173, 0.01389, 67732, 4971, 0, 0, 32, 117, 84
libxcomposite-native, 713289, 0.54, 21, 2, 3, 0, 829812, 175366, 549, 262, 0, 131072, 0, 0.213481, 0.02717, 70824, 18534, 0, 0, 224, 31, 288, 0.036975, 0.004731, 67740, 4978, 0, 0, 32, 86, 75
autoconf-archive-native, 749948, 0.21, 17, 2, 2, 2, 1013357, 230264, 601, 269, 45056, 143360, 0, 0.17377399999999998, 0.027031, 71032, 18572, 3, 88, 224, 49, 395, 0.021453999999999997, 0.020203, 67948, 5033, 0, 0, 56, 90, 99
qemu-native, 937644, 0.64, 12, 3, 2, 1, 918848, 248953, 607, 272, 12288, 147456, 0, 0.122029, 0.034168, 70176, 16363, 0, 24, 232, 40, 134, 0.028565, 0.016649, 67092, 5046, 0, 0, 56, 106, 53
dbus-glib-native, 720785, 0.48, 21, 3, 2, 2, 1105552, 253221, 635, 277, 49152, 151552, 0, 0.211566, 0.03385, 71020, 18676, 1, 96, 232, 55, 84, 0.024616, 0.020107, 67936, 5039, 0, 0, 64, 80, 78
perlcross-native, 731375, 0.51, 18, 1, 3, 1, 871572, 196744, 566, 259, 8192, 135168, 0, 0.18342799999999998, 0.012797, 70532, 18396, 1, 16, 224, 42, 109, 0.033141, 0.010542, 67448, 4930, 0, 0, 40, 87, 63
libsdl2-native, 795969, 0.23, 19, 3, 1, 2, 841355, 185718, 585, 266, 0, 131072, 0, 0.194021, 0.033024, 70788, 16557, 0, 0, 216, 35, 196, 0.019015, 0.020378999999999998, 67704, 4926, 1, 0, 40, 89, 74
pbzip2-native, 757709, 0.16, 19, 2, 1, 1, 805043, 168744, 557, 254, 0, 135168, 0, 0.191126, 0.024399, 70788, 18465, 0, 0, 224, 36, 28, 0.018997, 0.016978999999999998, 67696, 4889, 0, 0, 40, 93, 54
perl-native, 751051, 0.22, 18, 4, 1, 2, 1024193, 240551, 644, 272, 28672, 167936, 0, 0.18698299999999998, 0.047661999999999996, 71204, 19028, 0, 56, 272, 68, 369, 0.017044, 0.020801999999999998, 68120, 4897, 0, 0, 56, 83, 128
orc-native, 711839, 0.50, 21, 0, 3, 0, 850335, 187656, 600, 269, 0, 131072, 0, 0.217247, 0.0044329999999999994, 71060, 18764, 0, 0, 224, 54, 237, 0.039291, 0.004340999999999999, 67972, 5021, 3, 0, 32, 96, 75
